purchase_id,user_id,amount,purchase_date
8093,8198,72.55,2025-11-06
8094,8202,57.01,2025-12-10
8095,8202,116.62,2025-08-17
8096,8202,107.79,2026-03-01
8097,8202,99.87,2025-12-26
8098,8205,58.92,2026-03-15
8099,8211,16.64,2026-03-18
8100,8218,157.35,2025-05-24
8101,8218,56.13,2026-01-03
8102,8218,15.25,2026-03-06
8103,8218,70.96,2025-09-02
8104,8218,119.15,2025-10-18
8105,8221,20.07,2025-07-30
8106,8221,111.33,2025-10-26
8107,8221,75.33,2025-10-20
8108,8221,49.91,2026-01-14
8109,8222,9.63,2025-06-14
8110,8222,19.97,2026-02-14
8111,8222,23.95,2025-05-23
8112,8222,28.67,2025-09-17
8113,8222,62.75,2025-07-26
8114,8228,56.55,2025-12-28
8115,8228,15.51,2025-08-08
8116,8228,100.25,2025-10-03
8117,8229,44.1,2025-10-13
8118,8229,22.25,2025-12-11
8119,8229,6.61,2026-03-31
8120,8229,31.96,2025-05-15
8121,8233,45.2,2025-11-08
8122,8233,49.07,2025-07-22
8123,8233,59.37,2025-09-25
8124,8233,22.24,2025-06-18
8125,8233,43.11,2025-07-11
8126,8234,32.29,2025-05-31
8127,8234,52.13,2026-02-19
8128,8239,103.49,2025-05-18
8129,8239,51.75,2025-09-16
8130,8239,107.8,2026-04-04
8131,8246,31.12,2026-02-24
8132,8246,21.2,2026-05-05
8133,8246,18.73,2025-12-01
8134,8246,47.88,2026-03-02
8135,8248,51.04,2025-10-12
8136,8248,110.04,2025-09-29
8137,8248,50.39,2025-08-29
8138,8251,55.82,2025-12-04
8139,8255,12.06,2026-03-21
8140,8255,47.65,2025-09-17
8141,8256,40.86,2026-03-13
8142,8256,35.21,2025-08-15
8143,8256,129.73,2026-01-09
8144,8257,39.67,2026-04-14
8145,8257,92.81,2025-11-27
8146,8261,124.67,2026-02-15
8147,8261,110.98,2025-05-28
8148,8261,76.32,2025-05-29
8149,8261,120.73,2026-02-03
8150,8263,56.1,2025-10-17
8151,8263,58.77,2026-04-02
8152,8263,32.86,2026-04-06
8153,8265,22.9,2025-12-31
8154,8265,29.02,2025-09-26
8155,8265,31.13,2026-03-15
8156,8266,26.79,2025-07-18
8157,8267,103.99,2025-06-03
8158,8267,116.81,2025-09-08
8159,8279,114.64,2025-12-16
8160,8282,86.22,2026-01-18
8161,8282,84.39,2026-01-17
8162,8288,36.76,2025-12-21
8163,8288,72.0,2026-02-05
8164,8288,35.99,2026-03-21
8165,8288,31.35,2025-07-20
8166,8289,102.29,2025-09-23
8167,8289,109.85,2026-01-03
8168,8289,122.09,2026-03-30
8169,8289,34.44,2026-01-04
8170,8292,10.11,2026-02-15
8171,8292,50.32,2026-04-07
8172,8295,50.75,2025-08-26
8173,8295,20.59,2026-03-02
8174,8295,52.58,2025-06-07
8175,8295,35.73,2026-03-01
8176,8296,38.38,2025-06-19
8177,8298,73.25,2025-10-31
8178,8301,117.58,2026-05-05
8179,8301,128.93,2026-04-10
8180,8301,144.06,2026-05-02
8181,8301,51.43,2025-07-08
8182,8301,57.21,2026-01-08
8183,8304,64.69,2025-05-24
8184,8304,9.29,2025-06-30
8185,8304,96.4,2025-08-01
8186,8305,19.56,2026-01-24
8187,8305,9.65,2025-11-05
8188,8305,92.69,2026-02-20
8189,8305,56.76,2025-05-21
8190,8307,110.67,2026-04-27
8191,8307,90.37,2025-08-08
8192,8307,82.87,2025-10-24
8193,8309,6.34,2026-05-07
8194,8310,87.09,2025-10-15
8195,8310,89.27,2026-04-24
8196,8310,59.7,2025-07-18
8197,8310,93.91,2026-04-22
8198,8313,68.95,2025-05-25
8199,8313,16.22,2026-02-09
8200,8313,93.12,2025-08-07
8201,8313,73.82,2025-10-06
8202,8313,53.8,2025-09-13
8203,8323,120.69,2025-12-23
8204,8323,27.07,2025-09-18
8205,8326,116.26,2025-08-13
8206,8330,111.76,2025-08-22
8207,8330,29.87,2026-05-15
8208,8330,41.31,2025-06-13
8209,8335,50.5,2025-07-06
8210,8335,36.29,2025-08-11
8211,8336,34.03,2025-10-02
8212,8336,16.69,2026-01-06
8213,8336,7.2,2025-12-31
8214,8336,19.87,2026-02-13
8215,8342,55.96,2025-09-24
8216,8342,4.72,2026-02-03
8217,8347,39.67,2026-04-18
8218,8347,26.34,2025-07-28
8219,8347,14.37,2026-04-10
8220,8349,29.6,2026-02-19
8221,8353,106.07,2025-08-14
8222,8353,100.16,2025-08-08
8223,8353,29.96,2026-05-14
8224,8353,100.91,2026-03-17
8225,8356,55.64,2025-07-21
8226,8356,8.25,2025-09-18
8227,8356,47.43,2025-08-18
8228,8357,18.76,2025-11-04
8229,8357,45.63,2026-04-19
8230,8360,55.14,2025-12-04
8231,8360,101.91,2025-12-12
8232,8360,14.55,2026-01-28
8233,8361,89.35,2025-07-29
8234,8361,92.39,2026-03-05
8235,8361,128.47,2026-03-15
8236,8361,40.11,2025-11-15
8237,8362,14.69,2025-12-23
8238,8363,32.26,2025-05-22
8239,8363,118.24,2025-06-25
8240,8363,61.23,2025-05-18
8241,8366,45.33,2025-09-25
8242,8369,60.46,2026-03-21
8243,8369,103.27,2025-05-21
8244,8369,81.36,2025-05-27
8245,8369,23.96,2025-06-19
8246,8369,98.49,2025-06-12
8247,8373,37.32,2026-03-02
8248,8373,48.71,2025-07-15
8249,8373,102.94,2025-06-18
8250,8374,103.25,2025-11-14
8251,8374,7.2,2026-04-29
8252,8374,26.63,2026-02-04
8253,8374,23.88,2025-08-18
8254,8376,34.47,2025-09-08
8255,8382,33.63,2025-09-04
8256,8382,37.98,2025-12-17
8257,8382,20.25,2025-10-12
8258,8382,14.29,2025-10-22
8259,8383,48.82,2025-10-08
8260,8383,115.84,2025-08-10
8261,8386,39.84,2025-08-23
8262,8386,26.07,2025-05-24
8263,8386,106.18,2025-09-30
8264,8386,80.41,2026-03-05
8265,8387,35.6,2026-04-02
8266,8387,89.99,2026-04-14
8267,8387,26.5,2025-10-22
8268,8387,33.4,2025-08-19
8269,8387,109.3,2026-04-23
8270,8389,128.21,2025-12-22
8271,8392,110.71,2025-10-27
8272,8396,129.94,2025-11-18
8273,8396,136.9,2026-03-17
8274,8396,122.49,2025-08-22
8275,8396,102.23,2025-06-12
8276,8396,51.81,2025-06-09
8277,8398,52.98,2026-04-29
8278,8399,49.26,2025-07-17
8279,8399,29.54,2025-11-06
8280,8399,11.89,2026-05-10
8281,8399,32.09,2026-04-11
8282,8399,88.17,2026-01-03
8283,8400,28.36,2025-10-20
8284,8400,55.43,2025-12-18
8285,8400,43.97,2025-08-08
8286,8400,8.24,2026-02-25
8287,8401,54.76,2026-04-26
8288,8401,88.28,2026-02-12
8289,8401,67.1,2026-05-06
8290,8401,20.9,2025-09-10
8291,8403,34.67,2025-06-08
8292,8408,49.96,2025-09-15
8293,8408,20.06,2025-10-08
8294,8408,22.59,2026-04-09
8295,8408,13.47,2025-06-09
8296,8408,44.81,2026-03-03
8297,8417,75.74,2025-06-13
8298,8417,112.55,2026-02-27
8299,8417,83.67,2025-08-20
8300,8422,68.86,2025-06-26
8301,8422,70.38,2025-12-15
8302,8422,20.76,2026-01-06
8303,8422,85.98,2026-04-16
8304,8422,80.14,2026-03-21
8305,8423,69.49,2025-08-24
8306,8423,44.95,2026-02-20
8307,8423,9.66,2025-07-08
8308,8424,69.48,2026-05-07
8309,8424,22.95,2026-02-09
8310,8426,20.96,2025-06-05
8311,8428,11.72,2026-04-27
8312,8430,107.74,2025-05-27
8313,8430,143.73,2025-08-08
8314,8430,98.69,2025-11-01
8315,8430,48.3,2026-03-25
8316,8430,28.33,2026-03-17
8317,8431,42.56,2025-09-18
8318,8431,69.47,2025-10-31
8319,8432,86.8,2025-06-03
8320,8432,137.94,2025-06-07
8321,8434,103.31,2025-10-05
8322,8434,51.66,2025-12-25
8323,8434,29.33,2025-11-25
8324,8434,20.71,2025-11-08
8325,8447,51.51,2025-07-31
8326,8448,105.92,2026-01-23
8327,8448,113.95,2025-12-02
8328,8448,104.3,2025-11-06
8329,8448,26.49,2025-09-23
8330,8453,96.48,2025-09-20
8331,8453,155.88,2026-03-24
8332,8453,71.56,2025-12-05
8333,8454,82.39,2026-03-15
8334,8454,59.3,2026-04-21
8335,8454,104.63,2026-03-25
8336,8456,41.04,2026-03-17
8337,8456,126.24,2025-11-15
8338,8456,57.76,2025-09-21
8339,8456,31.89,2026-02-16
8340,8456,99.63,2026-04-28
8341,8460,71.1,2025-07-05
8342,8460,54.26,2025-06-16
8343,8460,83.98,2026-04-05
8344,8461,56.55,2025-07-22
8345,8463,30.53,2026-04-09
8346,8463,106.23,2026-05-02
8347,8463,59.53,2026-03-02
8348,8463,35.14,2026-01-20
8349,8463,71.5,2025-09-11
8350,8465,84.27,2025-12-23
8351,8465,52.16,2026-02-26
8352,8468,7.03,2025-12-26
8353,8468,28.74,2026-01-14
8354,8468,28.05,2026-01-08
8355,8468,6.47,2025-11-25
8356,8468,19.7,2025-09-25
8357,8469,53.81,2026-05-07
8358,8469,83.45,2025-09-20
8359,8469,116.57,2025-06-13
8360,8471,47.27,2025-11-08
8361,8471,71.39,2025-06-29
8362,8471,87.31,2026-03-24
8363,8474,21.31,2025-09-03
8364,8491,94.72,2026-04-15
8365,8491,69.94,2026-03-24
8366,8491,96.59,2025-12-30
8367,8495,12.07,2026-04-08
8368,8495,81.75,2025-10-24
8369,8495,53.65,2025-09-04
8370,8503,18.32,2026-04-10
8371,8503,28.45,2025-06-01
8372,8503,28.82,2025-10-23
8373,8503,22.59,2025-06-09
8374,8503,38.16,2025-08-20
8375,8512,156.0,2025-10-03
8376,8512,18.54,2025-11-23
8377,8518,108.13,2025-12-10
8378,8518,96.62,2026-05-05
8379,8523,114.53,2025-09-07
8380,8524,61.43,2025-06-12
8381,8524,16.04,2025-05-20
8382,8526,27.21,2026-01-01
8383,8526,54.7,2026-03-12
8384,8526,35.19,2025-08-19
8385,8526,59.75,2026-05-06
8386,8526,33.56,2026-03-17
8387,8529,32.84,2025-06-24
8388,8529,116.33,2025-08-03
8389,8529,55.68,2025-10-18
8390,8529,33.32,2025-12-17
8391,8529,103.78,2026-02-28
8392,8531,58.5,2026-01-31
8393,8531,128.12,2025-12-19
8394,8531,99.94,2025-10-03
8395,8531,106.08,2025-07-27
8396,8533,60.33,2025-09-30
8397,8533,89.38,2025-10-18
8398,8533,72.14,2025-06-02
8399,8535,67.52,2025-12-08
8400,8535,70.27,2025-08-05
8401,8543,53.79,2025-12-08
8402,8543,21.53,2025-10-21
8403,8543,30.4,2026-05-08
8404,8544,17.45,2026-04-13
8405,8545,37.06,2026-01-19
8406,8545,37.84,2025-09-13
8407,8545,41.62,2025-12-15
8408,8545,51.56,2025-09-13
8409,8545,14.23,2025-08-16
8410,8546,94.99,2025-10-12
8411,8546,26.09,2025-07-11
8412,8546,74.83,2025-07-04
8413,8546,64.73,2025-10-27
8414,8548,67.11,2026-03-22
8415,8549,79.17,2025-11-11
8416,8549,93.5,2025-09-17
8417,8549,108.65,2025-06-10
8418,8549,46.8,2025-10-29
8419,8554,7.88,2025-12-14
8420,8554,78.23,2025-08-23
8421,8554,106.26,2025-07-04
8422,8560,137.85,2026-01-27
8423,8560,144.02,2026-01-01
8424,8560,13.67,2026-02-03
8425,8565,92.35,2025-06-02
8426,8565,111.05,2025-12-10
8427,8566,67.93,2025-07-23
8428,8566,10.63,2025-10-20
8429,8571,85.69,2025-08-14
8430,8571,97.91,2026-01-17
8431,8571,39.45,2025-10-05
8432,8571,59.21,2026-03-20
8433,8571,76.47,2025-08-24
8434,8573,82.01,2026-04-30
8435,8573,86.55,2025-09-30
8436,8573,76.83,2025-08-08
8437,8573,113.72,2025-12-30
8438,8573,76.01,2025-12-23
8439,8574,51.35,2026-02-09
8440,8575,34.13,2026-04-06
8441,8576,12.25,2025-11-11
8442,8576,78.7,2025-11-20
8443,8576,95.29,2025-12-24
8444,8576,99.03,2025-10-14
8445,8576,94.48,2025-12-01
8446,8578,87.34,2025-08-25
8447,8578,9.47,2026-03-18
8448,8578,10.57,2025-12-15
8449,8578,60.7,2025-06-05
8450,8578,6.22,2025-10-20
8451,8584,59.12,2026-04-04
8452,8584,45.03,2025-07-14
8453,8584,55.91,2025-08-01
8454,8584,22.21,2025-10-08
8455,8584,45.64,2026-03-30
8456,8587,20.29,2025-08-16
8457,8587,58.37,2025-10-21
8458,8587,33.01,2025-07-17
8459,8598,78.94,2025-12-08
8460,8598,31.0,2025-12-23
8461,8598,107.25,2025-12-22
8462,8600,111.56,2025-12-17
8463,8600,152.14,2025-12-26
8464,8600,135.22,2026-03-02
8465,8600,73.33,2026-01-29
8466,8602,118.86,2026-03-26
8467,8605,48.9,2025-12-04
8468,8605,30.07,2025-09-21
8469,8605,51.37,2025-12-06
8470,8606,76.78,2026-03-09
8471,8606,29.43,2025-11-08
8472,8606,54.57,2025-07-30
8473,8606,80.7,2026-05-10
8474,8606,63.95,2026-05-04
8475,8607,119.82,2025-07-02
8476,8607,84.29,2025-08-19
8477,8608,132.97,2025-06-15
8478,8608,100.8,2025-06-15
8479,8608,32.84,2026-02-09
8480,8617,19.94,2025-12-15
8481,8617,82.01,2026-04-28
8482,8617,47.99,2025-11-15
8483,8617,78.6,2026-02-14
8484,8625,75.78,2026-02-25
8485,8625,8.97,2025-11-10
8486,8625,52.06,2025-12-27
8487,8625,68.91,2025-08-29
8488,8625,95.93,2025-10-31
8489,8628,38.83,2025-08-18
8490,8628,92.8,2025-12-16
8491,8628,65.33,2025-06-21
8492,8628,74.39,2025-12-01
8493,8629,27.14,2025-07-18
8494,8629,56.03,2026-01-12
8495,8632,50.07,2026-03-24
8496,8633,139.64,2026-04-19
8497,8633,78.04,2025-07-02
8498,8633,132.31,2025-10-11
8499,8636,23.28,2026-05-02
8500,8638,10.59,2025-10-28
8501,8638,54.75,2025-08-25
8502,8638,61.78,2025-09-01
8503,8638,19.71,2025-10-30
8504,8639,61.66,2025-07-22
8505,8639,33.24,2025-10-14
8506,8641,49.22,2026-05-14
8507,8641,62.51,2026-02-16
8508,8644,20.47,2026-04-15
8509,8645,17.26,2026-04-18
8510,8645,7.46,2025-10-08
8511,8646,114.69,2025-08-02
8512,8646,23.03,2026-01-02
8513,8647,45.53,2026-04-13
8514,8647,110.83,2026-01-14
8515,8647,143.85,2026-05-04
8516,8647,99.74,2026-04-30
8517,8647,153.99,2026-02-04
8518,8648,130.57,2025-09-29
8519,8648,12.74,2026-02-22
8520,8651,84.6,2025-11-15
8521,8651,36.62,2026-04-07
8522,8651,39.35,2025-11-13
8523,8651,47.29,2025-08-03
8524,8651,116.46,2025-09-02
8525,8652,94.37,2025-06-16
8526,8652,30.08,2026-04-05
8527,8655,60.14,2025-10-17
8528,8655,117.63,2025-10-02
8529,8655,125.33,2025-12-08
8530,8655,116.74,2026-03-27
8531,8655,24.96,2025-08-26
8532,8656,68.56,2025-05-27
8533,8656,123.39,2025-07-09
8534,8656,78.42,2025-11-02
8535,8656,37.29,2026-04-18
8536,8659,14.74,2025-07-06
8537,8659,13.0,2025-09-21
8538,8659,16.87,2026-01-31
8539,8659,45.07,2025-06-15
8540,8659,22.45,2025-09-27
8541,8663,32.76,2026-03-27
8542,8663,38.11,2025-12-29
8543,8663,43.23,2025-12-29
8544,8663,18.05,2025-09-01
8545,8663,6.76,2025-09-26
8546,8668,47.72,2025-10-23
8547,8668,59.32,2025-08-05
8548,8671,94.95,2025-10-12
8549,8671,33.1,2026-01-22
8550,8671,36.94,2025-11-17
8551,8674,70.37,2025-06-24
8552,8674,126.45,2025-12-05
8553,8675,11.91,2026-05-01
8554,8675,53.28,2026-05-10
8555,8675,10.59,2026-04-08
8556,8675,43.51,2026-01-23
8557,8679,24.72,2025-09-23
8558,8679,98.12,2025-08-12
8559,8682,116.03,2026-03-30
8560,8682,113.7,2026-03-10
8561,8683,62.24,2026-02-04
8562,8688,117.61,2026-03-07
8563,8688,136.43,2025-10-16
8564,8691,35.95,2025-05-22
8565,8691,16.32,2026-05-06
8566,8691,10.99,2026-01-01
8567,8694,56.61,2025-12-13
8568,8694,121.03,2026-01-05
8569,8694,27.41,2026-04-02
8570,8695,21.22,2026-01-19
8571,8695,90.45,2026-03-02
8572,8702,11.54,2025-06-10
8573,8702,54.15,2025-06-20
8574,8702,20.75,2025-08-06
8575,8702,48.96,2025-11-01
8576,8702,53.43,2025-06-09
8577,8705,93.73,2025-06-28
8578,8705,76.8,2025-05-18
8579,8709,98.35,2026-03-22
8580,8709,12.98,2025-10-04
8581,8709,42.64,2025-09-22
8582,8709,45.22,2025-07-05
8583,8709,28.15,2025-05-21
8584,8710,84.57,2025-09-07
8585,8710,46.02,2025-07-21
8586,8710,40.52,2025-12-13
8587,8712,52.04,2025-11-18
8588,8713,28.6,2025-10-31
8589,8713,82.02,2025-10-05
8590,8713,17.85,2025-10-03
8591,8713,18.78,2026-02-20
8592,8718,39.02,2026-03-12
8593,8718,30.16,2025-07-29
8594,8718,56.47,2026-04-07
8595,8718,12.08,2025-08-04
8596,8718,3.32,2026-03-17
8597,8719,89.29,2025-05-23
8598,8719,104.37,2026-01-30
8599,8719,63.08,2025-08-31
8600,8719,90.92,2025-06-07
8601,8719,16.27,2026-01-29
8602,8720,64.99,2025-09-26
8603,8720,94.25,2026-04-21
8604,8720,144.33,2026-02-11
8605,8720,94.91,2026-01-15
8606,8720,92.35,2025-06-26
8607,8724,35.34,2025-10-13
8608,8726,107.59,2025-12-22
8609,8726,35.17,2026-04-13
8610,8726,55.06,2026-03-28
8611,8726,135.0,2025-07-10
8612,8727,55.64,2025-05-20
8613,8727,66.32,2026-01-06
8614,8727,61.04,2025-12-09
8615,8739,50.65,2026-04-17
8616,8741,115.65,2026-02-23
8617,8741,94.3,2026-02-24
8618,8746,22.16,2026-03-20
8619,8746,48.3,2025-11-15
8620,8746,21.86,2025-05-21
8621,8749,102.84,2025-10-07
8622,8751,66.43,2025-08-02
8623,8751,27.08,2025-12-17
8624,8751,42.09,2025-07-12
8625,8756,44.25,2026-02-07
8626,8756,49.46,2026-01-30
8627,8756,48.08,2025-09-18
8628,8757,120.33,2025-08-04
8629,8757,45.73,2025-12-12
8630,8760,9.52,2025-08-26
8631,8760,19.46,2025-06-15
8632,8760,25.93,2025-12-06
8633,8761,53.06,2025-06-05
8634,8766,82.96,2025-09-08
8635,8766,94.79,2026-04-10
8636,8766,30.8,2025-12-09
8637,8768,105.18,2025-11-20
8638,8771,12.71,2025-10-29
8639,8773,117.39,2026-01-06
8640,8773,119.88,2025-12-03
8641,8773,24.92,2026-04-08
8642,8776,65.41,2025-08-02
8643,8776,50.05,2025-11-20
8644,8776,49.62,2025-09-19
8645,8776,33.45,2025-09-12
8646,8782,25.43,2026-05-12
8647,8783,40.67,2025-09-04
8648,8783,15.52,2026-02-18
8649,8783,7.82,2025-12-25
8650,8784,31.88,2025-12-31
8651,8784,12.27,2026-03-06
8652,8784,50.7,2025-12-06
8653,8784,35.41,2025-06-24
8654,8786,62.39,2025-07-07
8655,8786,105.08,2025-09-02
8656,8794,43.7,2026-03-30
8657,8794,140.41,2026-03-04
8658,8794,37.85,2025-08-31
8659,8794,89.29,2025-05-31
8660,8795,23.57,2026-04-15
8661,8795,109.78,2026-01-08
8662,8795,30.66,2026-04-23
8663,8795,34.0,2025-12-13
8664,8795,111.92,2025-12-26
8665,8797,77.21,2025-06-02
8666,8797,109.53,2025-11-02
8667,8797,56.88,2026-04-30
8668,8797,101.61,2025-05-28
8669,8797,17.81,2025-12-25
8670,8801,15.45,2025-12-26
8671,8801,77.17,2025-07-03
8672,8803,114.42,2025-07-06
8673,8803,82.67,2025-09-20
8674,8803,7.75,2026-03-07
8675,8803,16.43,2025-07-25
8676,8803,18.84,2025-06-27
8677,8806,28.1,2025-06-25
8678,8806,39.3,2025-11-10
8679,8812,8.86,2026-05-02
8680,8817,90.92,2025-09-30
8681,8817,90.88,2026-04-19
8682,8817,32.08,2026-03-11
8683,8817,51.28,2026-03-12
8684,8819,148.46,2026-03-12
8685,8819,113.24,2025-12-03
8686,8819,30.74,2026-05-06
8687,8819,158.84,2025-08-05
8688,8819,124.11,2025-08-29
8689,8820,60.22,2026-02-22
8690,8821,90.35,2026-05-02
8691,8821,49.78,2025-11-11
8692,8821,69.11,2026-02-23
8693,8821,39.1,2026-02-04
8694,8821,114.18,2026-01-03
8695,8822,115.14,2025-11-08
8696,8822,89.07,2026-04-01
8697,8823,48.17,2026-01-30
8698,8825,34.65,2026-03-27
8699,8825,90.01,2026-03-13
8700,8834,108.96,2026-03-09
8701,8834,140.13,2025-05-19
8702,8834,102.57,2026-04-16
8703,8834,45.15,2026-03-22
8704,8834,85.92,2025-06-15
8705,8835,34.68,2026-05-01
8706,8835,62.88,2025-07-29
8707,8835,107.92,2025-12-13
8708,8835,73.73,2025-08-22
8709,8839,141.99,2025-12-04
8710,8839,63.25,2025-09-27
8711,8839,50.8,2025-10-05
8712,8839,18.6,2025-06-24
8713,8841,47.53,2025-12-13
8714,8841,5.68,2025-06-02
8715,8841,5.59,2026-01-26
8716,8841,29.54,2025-06-25
8717,8841,27.34,2026-02-24
8718,8845,92.84,2026-01-29
8719,8845,132.38,2025-08-08
8720,8845,84.64,2025-07-12
8721,8849,102.14,2026-04-28
8722,8849,158.03,2026-02-01
8723,8849,23.15,2025-10-10
8724,8849,123.62,2025-06-24
8725,8849,30.79,2025-05-24
8726,8850,25.83,2025-08-24
8727,8851,12.88,2025-10-27
8728,8851,107.07,2026-05-02
8729,8851,68.95,2026-02-20
8730,8860,89.55,2025-06-02
8731,8860,13.49,2026-01-30
8732,8860,33.0,2025-06-26
8733,8864,75.01,2025-06-09
8734,8865,43.91,2025-10-23
8735,8865,46.05,2025-09-09
8736,8865,97.39,2026-03-01
8737,8868,110.7,2026-03-27
8738,8870,127.0,2025-11-08
8739,8875,97.36,2025-06-10
8740,8879,89.31,2025-08-08
8741,8879,88.65,2025-06-02
8742,8879,19.6,2026-02-12
8743,8879,103.89,2026-01-26
8744,8879,84.59,2026-04-15
8745,8881,24.76,2025-12-18
8746,8881,158.89,2026-03-07
8747,8881,82.1,2025-08-30
8748,8884,35.36,2025-08-02
8749,8884,121.05,2025-10-03
8750,8884,122.36,2026-03-18
8751,8884,70.76,2025-11-12
8752,8891,31.97,2025-06-04
8753,8891,27.34,2025-11-21
8754,8891,57.16,2025-07-17
8755,8891,52.59,2025-07-28
8756,8891,45.6,2025-06-01
8757,8896,13.39,2025-10-10
8758,8896,112.07,2025-10-28
8759,8896,25.47,2026-03-23
8760,8897,34.22,2025-08-11
8761,8897,62.32,2025-05-26
8762,8897,85.46,2025-08-14
8763,8898,44.6,2026-01-28
8764,8900,108.41,2025-07-04
8765,8900,8.35,2025-05-19
8766,8900,77.19,2025-09-18
8767,8900,54.3,2025-10-01
8768,8904,88.88,2026-01-05
8769,8904,44.57,2025-05-19
8770,8904,48.84,2026-04-16
8771,8904,61.33,2025-06-10
8772,8904,25.12,2025-10-02
8773,8906,55.55,2026-01-09
8774,8906,28.24,2026-01-03
8775,8907,85.16,2025-07-28
8776,8907,86.62,2026-01-22
8777,8908,31.01,2025-06-28
8778,8909,97.21,2026-05-02
8779,8909,108.8,2025-06-02
8780,8909,68.3,2026-04-16
8781,8909,29.75,2025-06-23
8782,8913,14.3,2025-05-18
8783,8917,91.97,2025-07-19
8784,8917,15.15,2025-10-06
8785,8917,92.97,2026-04-30
8786,8919,65.5,2025-09-02
8787,8919,108.82,2026-01-04
8788,8919,146.78,2025-10-30
8789,8919,96.77,2026-01-11
8790,8921,10.03,2025-07-09
8791,8921,8.69,2025-06-03
8792,8921,106.42,2025-07-27
8793,8923,122.4,2026-04-13
8794,8923,6.75,2026-01-06
8795,8923,59.17,2026-01-19
8796,8924,97.81,2025-07-21
8797,8926,67.12,2026-03-06
8798,8926,115.94,2025-12-28
8799,8928,44.39,2026-04-23
8800,8928,28.84,2025-12-30
8801,8928,50.06,2025-09-26
8802,8930,67.7,2025-07-14
8803,8930,72.98,2026-01-04
8804,8930,15.17,2025-11-07
8805,8930,80.48,2025-09-09
8806,8930,115.5,2026-01-21
8807,8931,93.68,2025-09-09
8808,8934,47.78,2026-01-18
8809,8934,110.14,2026-03-04
8810,8934,39.92,2025-05-22
8811,8934,68.17,2026-03-03
8812,8934,86.52,2026-01-18
8813,8936,52.4,2025-11-07
8814,8936,12.27,2025-12-16
8815,8936,50.81,2025-06-28
8816,8938,27.0,2025-08-06
8817,8938,16.15,2026-02-10
8818,8939,32.92,2025-06-23
8819,8940,72.95,2025-10-16
8820,8942,23.05,2025-12-30
8821,8944,21.13,2026-03-30
8822,8944,22.86,2025-09-18
8823,8944,26.23,2026-04-25
8824,8944,16.24,2025-07-01
8825,8944,17.72,2025-06-03
8826,8949,48.74,2025-09-24
8827,8949,93.65,2025-10-19
8828,8949,57.02,2025-06-15
8829,8953,125.12,2026-01-22
8830,8953,144.58,2026-01-16
8831,8953,53.0,2025-10-06
8832,8953,147.09,2025-08-18
8833,8956,103.76,2025-05-27
8834,8956,35.34,2025-12-30
8835,8956,43.67,2025-07-11
8836,8956,31.55,2025-06-24
8837,8958,58.78,2025-11-22
8838,8962,39.03,2026-01-17
8839,8962,52.27,2025-08-21
8840,8962,21.87,2026-03-23
8841,8963,120.86,2025-10-29
8842,8963,100.0,2026-03-12
8843,8963,48.59,2025-07-03
8844,8963,44.87,2025-06-10
8845,8964,77.5,2025-12-29
8846,8964,53.71,2026-02-16
8847,8968,93.77,2026-04-11
8848,8969,46.67,2025-09-15
8849,8969,38.2,2026-04-13
8850,8969,41.15,2025-10-03
8851,8976,89.58,2025-07-13
8852,8976,41.4,2025-06-08
8853,8976,78.49,2026-04-11
8854,8976,109.01,2026-01-09
8855,8976,66.55,2025-10-04
8856,8980,22.28,2025-12-24
8857,8980,145.05,2026-04-27
8858,8980,111.81,2025-12-24
8859,8984,79.5,2025-07-19
8860,8987,56.34,2025-12-19
8861,8987,3.73,2025-10-23
8862,8991,92.28,2025-09-09
8863,8991,33.03,2025-06-11
8864,8991,117.74,2025-11-11
8865,8991,58.7,2025-09-10
8866,8991,110.85,2026-03-09
8867,8992,88.22,2026-03-21
8868,8992,81.12,2025-08-28
8869,8992,37.57,2025-08-03
8870,8993,61.26,2025-07-18
8871,8993,99.09,2026-02-05
8872,8995,100.85,2025-11-24
8873,8997,94.48,2025-10-16
8874,8997,96.82,2025-08-18
8875,8997,145.23,2025-08-22
8876,8998,87.11,2025-08-22
8877,8998,77.14,2025-07-03
8878,9001,106.01,2025-10-26
8879,9001,23.82,2025-11-03
8880,9001,98.44,2026-02-28
8881,9001,97.74,2025-09-28
8882,9002,20.45,2025-12-30
8883,9002,10.13,2025-12-30
8884,9002,3.29,2026-01-02
8885,9002,15.61,2026-02-18
8886,9002,46.7,2026-01-12
8887,9006,41.9,2025-05-30
8888,9006,148.82,2025-08-25
8889,9006,95.65,2026-04-17
8890,9006,112.45,2026-05-02
8891,9006,96.73,2026-03-19
8892,9007,5.56,2025-09-23
8893,9007,33.23,2026-02-08
8894,9007,17.61,2025-12-04
8895,9007,6.9,2026-01-27
8896,9011,31.41,2026-01-27
8897,9011,47.19,2025-07-25
8898,9011,21.97,2025-12-08
8899,9012,50.34,2025-07-08
8900,9012,79.59,2025-10-14
8901,9012,109.72,2025-06-26
8902,9012,128.97,2026-02-10
8903,9014,14.07,2026-05-12
8904,9014,113.53,2026-01-22
8905,9020,154.38,2025-08-19
8906,9020,110.79,2025-06-21
8907,9020,95.57,2026-02-13
8908,9020,108.69,2025-08-30
8909,9022,74.9,2025-06-26
8910,9022,58.17,2026-02-12
8911,9022,78.06,2026-03-22
8912,9022,58.63,2026-04-09
8913,9022,110.55,2025-10-27
8914,9024,48.1,2026-01-03
